1403715273262142976,-1.0455069009887466e-05,8.726848916660019e-05,0.0003874626379931351,0.0454365446235205,0.0006624825076915976,-0.018471176843739293
1403715273312143104,-0.00010278343521770491,0.001005498344901272,0.0038676094507532925,0.45369972519499796,0.0066729972778014615,-0.18410318139901252
1403715273362142976,-0.00016201594740722225,0.0010230780813276954,0.003905955072371771,0.45291511673652857,0.006716850480957407,-0.18578831457800293
1403715273412143104,-0.00010630961974828557,0.0010194648315104673,0.0038676097695799164,0.45337464644352315,0.006910588512727687,-0.18483260110828773
1403715273462142976,-0.0001096820002450103,0.0010229913481730039,0.0038780528145161905,0.45312138965817933,0.00621560369311458,-0.18562088576773042
1403715273512143104,-0.0001131432143657915,0.0010334731670094675,0.003975808771262983,0.452837037154731,0.007262702234926082,-0.18492592664379037
1403715273562142976,-0.00037132517742131515,0.0010128243700782329,0.0040560183632125085,0.4533319855947458,0.005205418659967783,-0.18492885015473565
1403715273612143104,-0.0002525359498311033,0.0011238567259718084,0.003947983802991998,0.4553377914461365,-0.0032662743450848864,-0.1832399401672686
1403715273662142976,-0.0002496788867330071,0.0008221686704061886,0.003634182867433208,0.450892186933601,0.02100472158438359,-0.18388188363133162
1403715273712143104,-0.0008112062250097546,0.0008705942417103113,0.004213773727695434,0.45346564265721434,0.015500382138685702,-0.18557445545626008
1403715273762142976,6.540091033349354e-05,0.0010291237963095646,0.00373617325166688,0.4517926206295909,0.010278250346499419,-0.18480179680881845
1403715273812143104,0.00028538961326657336,0.001159199127214293,0.00400099143441299,0.45183777915334244,0.006661071345936142,-0.18288712429424392
1403715273862142976,0.000375297596550021,0.0009542932308622175,0.0036517702848078803,0.45218313923615566,0.0008907883140715932,-0.18395957917481334
1403715273912143104,-1.2028538601866165e-05,0.0009637444246775685,0.004310892571629265,0.45231443628545137,-0.003091749139643063,-0.18369964260299987
1403715273962142976,-0.00031912575778781537,0.0011110746681962634,0.0037695828361972482,0.45415099732642866,0.006864615515453688,-0.18327891434965055
1403715274012143104,-0.0021899893083476493,0.0009803526003149515,0.0041226943035855956,0.45083737268930496,0.0031578042977763905,-0.18300796233608888
1403715274062142976,0.0012736201307207914,0.001196517395507432,0.004331344719132454,0.4554367440869025,0.018146227976334164,-0.1895450072286888
1403715274112143104,0.0001748174130256163,0.0013211318833526676,0.004131058115406565,0.4496321436442751,0.0077734047611594664,-0.18373563299378498
1403715274162142976,0.000731454528462186,0.0007843211262966383,0.003990716538290315,0.45467876436773874,0.004435250655219986,-0.18294441195585412
1403715274212143104,0.0011781359420470596,0.001031243804722712,0.003927573262832254,0.4510576555280231,0.009721661393348461,-0.18485239079836208
1403715274262142976,-0.000536601686965553,0.0004636947608009034,0.0036751615820302523,0.452518118957087,0.002069347502588215,-0.18271644170646034
1403715274312143104,-0.00018086524058128205,0.0006998677148811306,0.003898851865285512,0.4543249361090247,0.006681652685557636,-0.18604128402207165
1403715274362142976,-0.0004027167643315761,0.0011573940990054225,0.0038110745326306755,0.4517186045468479,0.0075803110716144715,-0.18576544582861046
1403715274412143104,-0.0004660586943757824,0.0008382228863844934,0.003783763841624529,0.4542498132303512,0.015207183447413293,-0.18430894111895205
1403715274462142976,-0.00018285336745863656,0.0011444854989222438,0.004119387289564037,0.45191547330257825,0.002517220159171678,-0.18330208771472317
1403715274512143104,0.00021838659888259788,0.0011165435946906795,0.003078766215359124,0.45390058855709,0.0045022943585309345,-0.18513845561133496
1403715274562142976,0.0002393051546825339,0.0009291319948388257,0.004216625971278633,0.45156119467607647,0.003527401512831446,-0.1835542042331597
1403715274612143104,0.00031980076976101293,0.0011540539218915218,0.003566742963136909,0.451906090654936,-0.001548655049932222,-0.18315304051005726
1403715274662142976,-0.00037876372763486464,0.0011857082041175763,0.003416528775831085,0.4556354872458764,0.005852857065618999,-0.18553846112700137
1403715274712143104,-3.8982146444200964e-05,0.0014780005596901455,0.0042198250172820395,0.4520481082033154,0.0067722047713476684,-0.18471636045844525
1403715274762142976,-0.0004415343554820803,0.0008986188095445427,0.003699796358574572,0.45167583041340253,0.007657605270900427,-0.18159375209838677
1403715274812143104,-0.00018309579748098715,0.0010054879545783458,0.003996755248505849,0.45240820031065904,0.0065918084726178374,-0.18568525285919893
1403715274862142976,-0.0001613583329299306,0.0012147522882916535,0.003913087650096941,0.45441437212142266,0.006878339641424671,-0.1851184544385312
1403715274912143104,-7.826443167571143e-05,0.0009386203868286669,0.003916595004225424,0.45194826955256745,0.005607059671052412,-0.18214510434936854
1403715274962142976,-5.096306996883352e-06,0.0009665601466290928,0.0040946184543047956,0.4547261874836895,0.00862712407148337,-0.18616618967276227
1403715275012143104,-0.00017611928481164744,0.0010088062327100419,0.003916543835088026,0.4511349592592271,0.005307096815501116,-0.18453637998300063
1403715275062142976,-2.2162158938749632e-05,0.0010991761101585256,0.0038468625211598552,0.4539300735416416,0.006196039145611128,-0.1837287094762143
1403715275112143104,-4.6625448712319696e-05,0.00098778193608953,0.003979394566555347,0.45405279944686033,0.009036301740848015,-0.18457711258819834
1403715275162142976,-0.00018663612470267254,0.0009462677156035616,0.0038047350459025635,0.45291822923124664,0.007466703164891391,-0.1852393373018922
